CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,POR_MADUREZ
00-01-0642-46,01-307,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNOLOGICO_MAYA_DE_GUATEMALA_III,15_CALLE_3-29,00230835,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,ORALIA_ABIGAIL_BARRIOS_TOVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0643-46,01-307,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNOLOGICO_MAYA_DE_GUATEMALA_III,15_CALLE_3-29,23083514,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,ORALIA_ABIGAIL_BARRIOS_TOVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0644-46,01-627,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNOLOGICO_MAYA_DE_GUATEMALA_III,15_CALLE_3-29,23083514,ISAURA_AMPARO_RECINOS_CARRILLO,ORALIA_ABIGAIL_BARRIOS_TOVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0645-46,01-627,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNOLOGICO_MAYA_DE_GUATEMALA_III,15_CALLE_3-29,23083514,ISAURA_AMPARO_RECINOS_CARRILLO,ORALIA_ABIGAIL_BARRIOS_TOVAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0646-46,01-307,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNOLOGICO_MAYA_DE_GUATEMALA_II,5TA._AV._3-55,22327022,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,ELFIR_DAR͏_MAYLO_LӐEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0647-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNOLOGICO_CENTRO_CULTURAL_DE_LAS_AMERICAS_NO._1,11_CALLE_3-59,22214343,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,EDGAR_ENRIQUE_ZAMORA_ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0648-46,01-627,CIUDAD_CAPITAL,ZONA_1,CENTRO_DE_EDUCACION_CONTINUADA_PARA_ADOLESCENTES_CON_DISCAPACIDAD_AUDITIVA,2DA._AV._8-53,22534953,ISAURA_AMPARO_RECINOS_CARRILLO,JANELVA_ZUSELLY_BARAHONA_DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0652-46,01-312,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_PROGRESISTA,2A._AV._3-59,22512759,AMADO_SALOMON_FLORES_PEREZ,IRMA_AMPARO_TOLEDO_HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0656-46,01-106,CIUDAD_CAPITAL,ZONA_1,CENTRO_EDUCACIONAL_MIXTO_PRIVADO_KINGSTON,8A._CALLE_12-46,02232068,CESAR_ARNOLDO_MARTINEZ_GARCIA,PATRICIA_LORENA_LIDIA_GIDI_DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0658-46,01-618,CIUDAD_CAPITAL,ZONA_1,CENTRO_DE_EDUCACION_EXTRAESCOLARCEEXGRUPO_CEIBAGRUCE,4TA._AV._12-39,22381970,ROSA_GEORGINA_RIOS_CASTILLO,DEYSI_MABELI_ALARCON_PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0659-46,01-618,CIUDAD_CAPITAL,ZONA_1,CENTRO_DE_EDUCACION_EXTRAESCOLARCEEX_GRUPO_CEIBAGRUCE,4TA._AV._12-39,22381970,ROSA_GEORGINA_RIOS_CASTILLO,DEYSI_MABELI_ALARCON_PAREDES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0663-46,01-317,CIUDAD_CAPITAL,ZONA_1,LICEO_HISPANOAMERICANO_NO._4,10A._AV._11-27,22204447,MARIANO_DOMINGO_ESTRADA_TELETOR,GUILLERMO_CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0664-46,01-317,CIUDAD_CAPITAL,ZONA_1,LICEO_HISPANOAMERICANO_NO._4,10A._AV._11-27,22204447,MARIANO_DOMINGO_ESTRADA_TELETOR,LESLY_LORENA_SOLARES_ANZUETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0666-46,01-627,CIUDAD_CAPITAL,ZONA_1,LICEO_HISPANOAMERICANO_NO._4,10A._AV._11-27,22204447,ISAURA_AMPARO_RECINOS_CARRILLO,LESLY_LORENA_SOLARES_ANZUETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0667-46,01-627,CIUDAD_CAPITAL,ZONA_1,LICEO_HISPANOAMERICANO_NO._4,10A._AV._11-27,22204447,ISAURA_AMPARO_RECINOS_CARRILLO,LESLY_LORENA_SOLARES_ANZUETO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0670-46,01-318,CIUDAD_CAPITAL,ZONA_1,COLEGIO_CATOLICO_MIXTO_EUGENIO_PACELLI,13_CALLE_0-61,22382755,LESLIE_AZUCENA_MONZON_TECUN,WILFREDO_CARACUN_TOBAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0671-46,01-317,CIUDAD_CAPITAL,ZONA_1,ESCUELA_NORMAL_PARA_MAESTROS_DE_EDUCACION_MUSICAL_JESUS_MARIA_ALVARADO,2A._CALLE_4-04,22516651,MARIANO_DOMINGO_ESTRADA_TELETOR,SONIA_CONCEPCION_LӐEZ_MUÑOZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0672-46,01-316,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNOLOGICO_CENTRO_CULTURAL_DE_LAS_AMERICA,8_CALLE_0-30,22321894,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,JESUS_SAMAYOA_ARAGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0673-46,01-307,CIUDAD_CAPITAL,ZONA_1,COLEGIO_CATOLICO_SAN_LUCAS,14_CALLE_6-82,22381236,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,BRENDA_ROCSANA_CRUZ_NJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0674-46,01-307,CIUDAD_CAPITAL,ZONA_1,COLEGIO_CATOLICO_SAN_LUCAS,14_CALLE_6-82,22381236,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,BRENDA_ROCSANA_CRUZ_NJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0677-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_CATOLICO_SAN_LUCAS,14_CALLE_6-82,22381236,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,RITA_AANGELICA_CATALAN_SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0683-46,01-307,CIUDAD_CAPITAL,ZONA_1,LICEO_VICTORIA_Y_LIBERTAD,8A._CALLE_0-23,22380100,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,ERIKA_ANABELLA_MANSILLA_MEJ́,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0685-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_CATOLICO_SAN_LUCAS,14_CALLE_6-82,22381236,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,RITA_AANGELICA_CATALAN_SOSA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0688-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_GUILLERMO_PUTZEYS_ALVAREZ,11_CALLE_3-59_ZONA_1,24637777,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,ANA_ISABEL_TELLO_SENZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0692-46,01-317,CIUDAD_CAPITAL,ZONA_1,LICEO_DE_COMPUTACION_SIGLO_21_NO._3,13_CALLE_9-60,22959172,MARIANO_DOMINGO_ESTRADA_TELETOR,JORGE_ROLANDO_MORALES_PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0693-46,01-307,CIUDAD_CAPITAL,ZONA_1,ESCUELA_MUNICIPAL_DE_MUSICA,8AV._AV._12-10_ZONA_1_ANTIGUO_CLUB_AMERICANO,42451489,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,ERWIN_EDUARDO_DUARTE_ALEMN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0694-46,01-317,CIUDAD_CAPITAL,ZONA_1,COLEGIO_MIXTO_SANTO_DOMINGO,12_AV._12-11,22531216,MARIANO_DOMINGO_ESTRADA_TELETOR,SERGIO_ALEJANDRO_VILLATORO_VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0696-46,01-618,CIUDAD_CAPITAL,ZONA_1,CENTRO_DE_EDUCACION_EXTRAESCOLAR_CEEX,16_CALLE_03-71,54933399,ROSA_GEORGINA_RIOS_CASTILLO,KARLO_FERNANDO_CASTILLO_PEREZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0699-46,01-116,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_DE_CIENCIAS_DE_LA_COMUNICACION,10_AV._7-56,22067425,SE_ELIMINO_EL_DISTRITO,THELMA_VASQUEZ_REYES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0700-46,01-312,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNICO_CIENCIA_Y_DESARROLLO,10A._CALLE_3-15,36117881,AMADO_SALOMON_FLORES_PEREZ,MIRIAM_JEANNETTE_CIFUENTES_ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0701-46,01-312,CIUDAD_CAPITAL,ZONA_1,LICEO_TECNICO_CIENCIA_Y_DESARROLLO,10_CALLE_3-15,36117881,AMADO_SALOMON_FLORES_PEREZ,MYRIAM_JEANNETTE_CIFUENTES_ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0702-46,01-112,CIUDAD_CAPITAL,ZONA_1,COLEGIO_HISPANO_AMERICANO,9_CALLE_7-06,22067425,VACANTE_VACANTE,----,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0703-46,01-115,CIUDAD_CAPITAL,ZONA_1,CENTRO_CULTURAL_DE_AMERICA,6_AV._2-45,22067425,VACANTE_VACANTE,----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0706-46,01-318,CIUDAD_CAPITAL,ZONA_1,COLEGIO_COMERCIAL_GUATEMALTECO,10A._CALLE_11-44,22534824,LESLIE_AZUCENA_MONZON_TECUN,CHARLOTTE_ANN_AFRE_PYATT,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0708-46,01-312,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_INDUSTRIAL_EMILIANI,10A._CALLE_3-15,36117881,AMADO_SALOMON_FLORES_PEREZ,GLADYS_GABRIELA_MEJIA_LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0709-46,01-312,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_INDUSTRIAL_EMILIANI,10A._CALLE_3-15,36117881,AMADO_SALOMON_FLORES_PEREZ,GLADYS_GABRIELA_MEJIA_LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0710-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_INDUSTRIAL_EMILIANI,10A._CALLE_3-15,36117881,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,GLADYS_GABRIELA_MEJIA_LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0712-46,01-001,CIUDAD_CAPITAL,ZONA_1,LICEO_SANTIAGO,9A._AV._5-17,02267425,SANDRA_LIZZETH_CRUZ_IZAGUIRRE,THELMA_ONDINA_VASQUEZ_REYES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0713-46,01-307,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_BILINGUE_GUATEMALTECO,6A._AV._5-17,22517405,NORMA_ARACELY_PALOMO_FRANCO_DE_DIAZ,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0715-46,01-310,CIUDAD_CAPITAL,ZONA_1,ESCUELA_TECNICA_SUPERIOR_ALINARI,5A_CALLE_5-61,22067425,ALMA_SALGUERO_DE_SALAZAR,----,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0716-46,01-310,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_TECNICO_CENTROAMERICANO_DE_OPTOMETRIA,5_CALLE_2-75,22067425,ALMA_SALGUERO_DE_SALAZAR,---,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0719-46,01-318,CIUDAD_CAPITAL,ZONA_1,COLEGIO_MIXTO_CRISTIANO_GUATEMALTECO,13_CALLE_2-30,02223228,LESLIE_AZUCENA_MONZON_TECUN,ANDREA_CAROLINA_VILLAGRAN_FUNES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL_A_DISTANCIA,GUATEMALA_NORTE,False
00-01-0720-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_NORMAL_MIXTO_NOCTURNO,9A._AV._9-27,55696890,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,SANTOS_LOPEZ_CONTRERAS,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0721-46,01-001,CIUDAD_CAPITAL,ZONA_1,ESCUELA_SUPERIOR_DE_INFORMATICA,5_AV._4-33,22067425,SANDRA_LIZZETH_CRUZ_IZAGUIRRE,THELMA_ONDINA_VASQUEZ_REYEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN_DE_SEMANA,GUATEMALA_NORTE,False
00-01-0722-46,01-001,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_MIXTO_PRIVADO_DIEGUEZ_OLAVERRI,OCT-25,22067425,SANDRA_LIZZETH_CRUZ_IZAGUIRRE,THELMA_ONDINA_VASQUEZ_REYEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0723-46,01-310,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_BILINGUE_ANGLOAMERICANO,9A._AV._5-13,22067425,ALMA_SALGUERO_DE_SALAZAR,----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA_NORTE,False
00-01-0724-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_GUILLERMO_PUTZEYS_ALVAREZ,11_CALLE_3-59,24637777,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,ANA_ISABEL_TELLO_SENZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A_DISTANCIA,GUATEMALA_NORTE,False
00-01-0727-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_INDUSTRIAL_LUIS_CARDOZA_Y_ARAGON,5TA._CALLE_1-36,23074080,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,AURA_ELICIA_CARTAGENA_MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0728-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNICO_INDUSTRIAL_EMILIANI,10A._CALLE_3-15,47628777,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,GLADYS_GABRIELA_MEJIA_LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0730-46,01-106,CIUDAD_CAPITAL,ZONA_1,CENTRO_EDUCACIONAL_MIXTO_PRIVADO_KINGSTON,8A._CALLE_12-46,22320068,CESAR_ARNOLDO_MARTINEZ_GARCIA,PATRICIA_LORENA_LIDIA_GIDI_DAVID,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0732-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_TECNOLOGICO_JHULES,12_A._AV._15-19,44734516,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,AMARILIS_JACOBED_CABRERA_GAMARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0734-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_GUILLERMO_PUTZEYS_ALVAREZ,11_CALLE_3-59,24637777,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,JOSERODERICO_TELLO_TELLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A_DISTANCIA,GUATEMALA_NORTE,False
00-01-0736-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_DE_INNOVACION_TECNOLOGICA_EDUCATIVA_C.I.T.E.,13_CALLE_3-23,22510248,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,MYRNA_GUDELIA_BANTES_GARĆ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0738-46,01-403,CIUDAD_CAPITAL,ZONA_1,LICEO_PROFESIONAL_EN_COMPUTACION_Y_CIENCIAS_COMERCIALES,2A._AV._10-69,22320092,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,ROBIN_ALEXANDER_MONTALVO_HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0739-46,01-403,CIUDAD_CAPITAL,ZONA_1,LICEO_REGIOMONTANO,9A._CALLE_2-64,22202670,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,NERY_EDUARDO_MALDONADO_RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0742-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_MIXTO_NOCTURNO_DE_EDUCACION_DIVERSIFICADA_POR_MADUREZ_PEDRO_ARRIAZA_MATA,10_AV._12-01,22383239,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,BRUNO_LUIS_VIAU_GARĆ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA_NORTE,True
00-01-0744-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_DE_FORMACION_PROFESIONAL_EN_COMPUTACION,15_AV._2-63,22501016,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,OTTO_EDGAR_SALGUERO_PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0745-46,01-627,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_PARTICULAR_MIXTO_JOSEMARTI,8A._CALLE_12-41,22539053,ISAURA_AMPARO_RECINOS_CARRILLO,REGINA_CORALIA_GARĆ_CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0747-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_MIXTO_SANTO_DOMINGO,12_AV._12-11,22322648,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,SERGIO_ALEJANDRO_VILLATORO_VILLAGRAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0750-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_MIXTO_EN_COMPUTACION_IMANOL,3RA._AV._3-33,22201030,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,SONIA_HAYDɅ_REYES_MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0752-46,01-403,CIUDAD_CAPITAL,ZONA_1,COLEGIO_TECNOLOGICO_CENTRO_CULTURAL_DE_LAS_AMERICAS,8A._CALLE_00-30_INTERIOR_9A.Y_8A._CALLE_00-20,22321894,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,JESUS_SAMAYOA_ARAGON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0754-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_Y_ACADEMIA_PRACTICA_COMERCIAL,6A._CALLE_0-25,22202869,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,VICTOR_MANUEL_TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0756-46,01-403,CIUDAD_CAPITAL,ZONA_1,CENTRO_EDUCATIVO_RENUEVO,6A._AV._2-34,22886957,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,ISABEL_EUNICE_ROJAS_CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A_DISTANCIA,GUATEMALA_NORTE,False
00-01-0759-46,01-403,CIUDAD_CAPITAL,ZONA_1,LICEO_CLSICO_EN_COMPUTACION,4TA._CALLE_5-52,23041515,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,MIGUEL_ALFONSO_LEMUS_ALTN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0761-46,01-403,CIUDAD_CAPITAL,ZONA_1,LICEO_CANADIENSE,11_CALLE_1-53,23750055,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,ADA_LUCRECIA_MIJANGOS_TEO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
00-01-0762-46,01-403,CIUDAD_CAPITAL,ZONA_1,INSTITUTO_TECNOLOGICO_DIGITALES_COMERCIALES_II,3A._CALLE_0-14,55947297,CARLOS_HUMBERTO_GONZALEZ_DE_LEON,EVELYN_NOELIA_MANZO_SALAZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL_(FIN_DE_SEMANA),GUATEMALA_NORTE,False
